ligand_name	scores
4L6Q_protein_compound2864_out.pdbqt	-9.9
4L6Q_protein_compound2865_out.pdbqt	-7.9
4L6Q_protein_compound2866_out.pdbqt	-8.0
4L6Q_protein_compound2867_out.pdbqt	-8.6
4L6Q_protein_compound2868_out.pdbqt	-8.5
4L6Q_protein_compound2869_out.pdbqt	-8.2
4L6Q_protein_compound286_out.pdbqt	-9.3
4L6Q_protein_compound2870_out.pdbqt	-8.5
4L6Q_protein_compound2871_out.pdbqt	-8.6
4L6Q_protein_compound2872_out.pdbqt	-7.9
4L6Q_protein_compound2873_out.pdbqt	-8.6
4L6Q_protein_compound2874_out.pdbqt	-8.8
4L6Q_protein_compound2875_out.pdbqt	-9.6
4L6Q_protein_compound2876_out.pdbqt	-8.3
4L6Q_protein_compound2877_out.pdbqt	-7.8
4L6Q_protein_compound2878_out.pdbqt	-8.6
4L6Q_protein_compound2879_out.pdbqt	-8.6
4L6Q_protein_compound287_out.pdbqt	-8.5
4L6Q_protein_compound2880_out.pdbqt	-9.4
4L6Q_protein_compound2881_out.pdbqt	-8.9
4L6Q_protein_compound2882_out.pdbqt	-7.8
4L6Q_protein_compound2883_out.pdbqt	-8.1
4L6Q_protein_compound2884_out.pdbqt	-8.0
4L6Q_protein_compound2885_out.pdbqt	-9.0
4L6Q_protein_compound2886_out.pdbqt	-9.1
4L6Q_protein_compound2887_out.pdbqt	-9.2
4L6Q_protein_compound2888_out.pdbqt	-8.3
4L6Q_protein_compound2889_out.pdbqt	-8.8
4L6Q_protein_compound288_out.pdbqt	-8.9
4L6Q_protein_compound2890_out.pdbqt	-8.1
4L6Q_protein_compound2891_out.pdbqt	-7.9
4L6Q_protein_compound2892_out.pdbqt	-7.8
4L6Q_protein_compound2893_out.pdbqt	-8.1
4L6Q_protein_compound2894_out.pdbqt	-8.7
4L6Q_protein_compound2895_out.pdbqt	-8.8
4L6Q_protein_compound2896_out.pdbqt	-8.7
4L6Q_protein_compound2897_out.pdbqt	-8.1
4L6Q_protein_compound2898_out.pdbqt	-7.7
4L6Q_protein_compound2899_out.pdbqt	-8.7
4L6Q_protein_compound289_out.pdbqt	-8.1
4L6Q_protein_compound28_out.pdbqt	-10.8
4L6Q_protein_compound2900_out.pdbqt	-8.7
4L6Q_protein_compound2901_out.pdbqt	-8.7
4L6Q_protein_compound2902_out.pdbqt	-8.0
4L6Q_protein_compound2903_out.pdbqt	-9.0
4L6Q_protein_compound2904_out.pdbqt	-8.7
4L6Q_protein_compound2905_out.pdbqt	-8.7
4L6Q_protein_compound2906_out.pdbqt	-8.5
4L6Q_protein_compound2907_out.pdbqt	-9.6
4L6Q_protein_compound2908_out.pdbqt	-8.6
4L6Q_protein_compound2909_out.pdbqt	-8.8
4L6Q_protein_compound290_out.pdbqt	-8.8
4L6Q_protein_compound2910_out.pdbqt	-8.5
4L6Q_protein_compound2911_out.pdbqt	-9.3
4L6Q_protein_compound2912_out.pdbqt	-9.5
4L6Q_protein_compound2913_out.pdbqt	-9.6
4L6Q_protein_compound2914_out.pdbqt	-8.7
4L6Q_protein_compound2915_out.pdbqt	-9.1
4L6Q_protein_compound2916_out.pdbqt	-9.4
4L6Q_protein_compound2917_out.pdbqt	-9.4
4L6Q_protein_compound2918_out.pdbqt	-8.4
4L6Q_protein_compound2919_out.pdbqt	-9.1
4L6Q_protein_compound291_out.pdbqt	-9.9
4L6Q_protein_compound2920_out.pdbqt	-10.0
4L6Q_protein_compound2921_out.pdbqt	-9.5
4L6Q_protein_compound2922_out.pdbqt	-10.1
4L6Q_protein_compound2923_out.pdbqt	-10.4
4L6Q_protein_compound2924_out.pdbqt	-9.5
4L6Q_protein_compound2925_out.pdbqt	-8.8
4L6Q_protein_compound2926_out.pdbqt	-8.3
4L6Q_protein_compound2927_out.pdbqt	-8.5
4L6Q_protein_compound2928_out.pdbqt	-9.1
4L6Q_protein_compound2929_out.pdbqt	-9.9
4L6Q_protein_compound292_out.pdbqt	-7.5
4L6Q_protein_compound2930_out.pdbqt	-10.3
4L6Q_protein_compound2931_out.pdbqt	-10.4
4L6Q_protein_compound2932_out.pdbqt	-8.5
4L6Q_protein_compound2933_out.pdbqt	-8.7
4L6Q_protein_compound2934_out.pdbqt	-9.6
4L6Q_protein_compound2935_out.pdbqt	-9.5
4L6Q_protein_compound2936_out.pdbqt	-9.5
4L6Q_protein_compound2937_out.pdbqt	-8.9
4L6Q_protein_compound2938_out.pdbqt	-9.0
4L6Q_protein_compound2939_out.pdbqt	-8.8
4L6Q_protein_compound293_out.pdbqt	-9.4
4L6Q_protein_compound2940_out.pdbqt	-9.4
4L6Q_protein_compound2941_out.pdbqt	-9.4
4L6Q_protein_compound2942_out.pdbqt	-9.2
4L6Q_protein_compound2943_out.pdbqt	-9.1
4L6Q_protein_compound2944_out.pdbqt	-9.2
4L6Q_protein_compound2945_out.pdbqt	-7.4
4L6Q_protein_compound2946_out.pdbqt	-7.7
4L6Q_protein_compound2947_out.pdbqt	-7.4
4L6Q_protein_compound2948_out.pdbqt	-8.4
4L6Q_protein_compound2949_out.pdbqt	-8.4
4L6Q_protein_compound294_out.pdbqt	-9.6
4L6Q_protein_compound2950_out.pdbqt	-8.4
4L6Q_protein_compound2951_out.pdbqt	-7.3
4L6Q_protein_compound2952_out.pdbqt	-8.3
4L6Q_protein_compound2953_out.pdbqt	-8.5
4L6Q_protein_compound2954_out.pdbqt	-7.5
4L6Q_protein_compound2955_out.pdbqt	-7.3
4L6Q_protein_compound2956_out.pdbqt	-7.4
4L6Q_protein_compound2957_out.pdbqt	-8.0
4L6Q_protein_compound2958_out.pdbqt	-7.7
4L6Q_protein_compound2959_out.pdbqt	-8.2
4L6Q_protein_compound295_out.pdbqt	-9.2
4L6Q_protein_compound2960_out.pdbqt	-7.4
4L6Q_protein_compound2961_out.pdbqt	-7.8
4L6Q_protein_compound2962_out.pdbqt	-8.0
4L6Q_protein_compound2963_out.pdbqt	-8.0
4L6Q_protein_compound2964_out.pdbqt	-9.3
4L6Q_protein_compound2965_out.pdbqt	-7.4
4L6Q_protein_compound2966_out.pdbqt	-8.0
4L6Q_protein_compound2967_out.pdbqt	-7.9
4L6Q_protein_compound2968_out.pdbqt	-7.8
4L6Q_protein_compound2969_out.pdbqt	-7.9
4L6Q_protein_compound296_out.pdbqt	-9.4
4L6Q_protein_compound2970_out.pdbqt	-8.0
4L6Q_protein_compound2971_out.pdbqt	-8.7
4L6Q_protein_compound2972_out.pdbqt	-8.4
4L6Q_protein_compound2973_out.pdbqt	-8.7
4L6Q_protein_compound2974_out.pdbqt	-8.3
4L6Q_protein_compound2975_out.pdbqt	-7.9
4L6Q_protein_compound2976_out.pdbqt	-7.1
4L6Q_protein_compound2977_out.pdbqt	-7.6
4L6Q_protein_compound2978_out.pdbqt	-8.8
4L6Q_protein_compound2979_out.pdbqt	-8.5
4L6Q_protein_compound297_out.pdbqt	-9.6
4L6Q_protein_compound2980_out.pdbqt	-7.7
4L6Q_protein_compound2981_out.pdbqt	-7.7
4L6Q_protein_compound2982_out.pdbqt	-7.6
4L6Q_protein_compound2983_out.pdbqt	-7.3
4L6Q_protein_compound2984_out.pdbqt	-8.3
4L6Q_protein_compound2985_out.pdbqt	-8.5
4L6Q_protein_compound2986_out.pdbqt	-9.0
4L6Q_protein_compound2987_out.pdbqt	-7.4
4L6Q_protein_compound2988_out.pdbqt	-7.9
4L6Q_protein_compound2989_out.pdbqt	-8.8
4L6Q_protein_compound298_out.pdbqt	-9.4
4L6Q_protein_compound2990_out.pdbqt	-8.2
4L6Q_protein_compound2991_out.pdbqt	-8.9
4L6Q_protein_compound2992_out.pdbqt	-8.9
4L6Q_protein_compound2993_out.pdbqt	-7.6
4L6Q_protein_compound2994_out.pdbqt	-8.1
4L6Q_protein_compound2995_out.pdbqt	-8.3
4L6Q_protein_compound2996_out.pdbqt	-7.5
4L6Q_protein_compound2997_out.pdbqt	-7.8
4L6Q_protein_compound2998_out.pdbqt	-6.8
4L6Q_protein_compound2999_out.pdbqt	-6.6
4L6Q_protein_compound299_out.pdbqt	-10.5
4L6Q_protein_compound29_out.pdbqt	-10.4
4L6Q_protein_compound2_out.pdbqt	-11.0
4L6Q_protein_compound3000_out.pdbqt	-7.2
4L6Q_protein_compound3001_out.pdbqt	-8.6
4L6Q_protein_compound3002_out.pdbqt	-8.7
4L6Q_protein_compound3003_out.pdbqt	-8.8
4L6Q_protein_compound3004_out.pdbqt	-8.6
4L6Q_protein_compound3005_out.pdbqt	-8.0
4L6Q_protein_compound3006_out.pdbqt	-7.9
4L6Q_protein_compound3007_out.pdbqt	-8.4
4L6Q_protein_compound3008_out.pdbqt	-8.6
4L6Q_protein_compound3009_out.pdbqt	-8.5
4L6Q_protein_compound300_out.pdbqt	-11.9
4L6Q_protein_compound3010_out.pdbqt	-9.0
4L6Q_protein_compound3011_out.pdbqt	-8.1
4L6Q_protein_compound3012_out.pdbqt	-8.3
4L6Q_protein_compound3013_out.pdbqt	-8.5
4L6Q_protein_compound3014_out.pdbqt	-8.0
4L6Q_protein_compound3015_out.pdbqt	-8.1
4L6Q_protein_compound3016_out.pdbqt	-8.1
4L6Q_protein_compound3017_out.pdbqt	-8.2
4L6Q_protein_compound3018_out.pdbqt	-8.8
4L6Q_protein_compound3019_out.pdbqt	-8.4
4L6Q_protein_compound301_out.pdbqt	-11.1
4L6Q_protein_compound3020_out.pdbqt	-8.1
4L6Q_protein_compound3021_out.pdbqt	-8.3
4L6Q_protein_compound3022_out.pdbqt	-8.3
4L6Q_protein_compound3023_out.pdbqt	-9.1
4L6Q_protein_compound3024_out.pdbqt	-8.9
4L6Q_protein_compound3025_out.pdbqt	-9.0
4L6Q_protein_compound3026_out.pdbqt	-8.6
4L6Q_protein_compound3027_out.pdbqt	-8.5
4L6Q_protein_compound3028_out.pdbqt	-9.2
4L6Q_protein_compound3029_out.pdbqt	-9.3
4L6Q_protein_compound302_out.pdbqt	-11.6
4L6Q_protein_compound3030_out.pdbqt	-9.0
4L6Q_protein_compound3031_out.pdbqt	-8.6
4L6Q_protein_compound3032_out.pdbqt	-9.4
4L6Q_protein_compound3033_out.pdbqt	-8.2
4L6Q_protein_compound3034_out.pdbqt	-8.2
4L6Q_protein_compound3035_out.pdbqt	-8.7
4L6Q_protein_compound3036_out.pdbqt	-8.2
4L6Q_protein_compound3037_out.pdbqt	-7.6
4L6Q_protein_compound3038_out.pdbqt	-7.8
4L6Q_protein_compound3039_out.pdbqt	-8.0
4L6Q_protein_compound303_out.pdbqt	-11.2
4L6Q_protein_compound3040_out.pdbqt	-9.6
4L6Q_protein_compound3041_out.pdbqt	-7.9
4L6Q_protein_compound3042_out.pdbqt	-8.6
4L6Q_protein_compound3043_out.pdbqt	-8.3
4L6Q_protein_compound3044_out.pdbqt	-8.0
4L6Q_protein_compound3045_out.pdbqt	-8.9
4L6Q_protein_compound3046_out.pdbqt	-9.2
4L6Q_protein_compound3047_out.pdbqt	-8.9
4L6Q_protein_compound3048_out.pdbqt	-9.3
4L6Q_protein_compound3049_out.pdbqt	-8.8
4L6Q_protein_compound304_out.pdbqt	-9.6
4L6Q_protein_compound3050_out.pdbqt	-9.7
4L6Q_protein_compound3051_out.pdbqt	-9.0
4L6Q_protein_compound3052_out.pdbqt	-8.5
4L6Q_protein_compound3053_out.pdbqt	-8.9
4L6Q_protein_compound3054_out.pdbqt	-9.0
4L6Q_protein_compound3055_out.pdbqt	-8.6
4L6Q_protein_compound3056_out.pdbqt	-9.9
4L6Q_protein_compound3057_out.pdbqt	-8.6
4L6Q_protein_compound3058_out.pdbqt	-8.7
4L6Q_protein_compound3059_out.pdbqt	-9.3
4L6Q_protein_compound305_out.pdbqt	-9.7
4L6Q_protein_compound3060_out.pdbqt	-8.7
4L6Q_protein_compound3061_out.pdbqt	-9.6
4L6Q_protein_compound3062_out.pdbqt	-8.4
4L6Q_protein_compound3063_out.pdbqt	-8.4
4L6Q_protein_compound3064_out.pdbqt	-8.5
4L6Q_protein_compound3065_out.pdbqt	-8.4
4L6Q_protein_compound3066_out.pdbqt	-8.6
4L6Q_protein_compound3067_out.pdbqt	-9.2
4L6Q_protein_compound3068_out.pdbqt	-9.4
4L6Q_protein_compound3069_out.pdbqt	-8.6
4L6Q_protein_compound306_out.pdbqt	-9.7
4L6Q_protein_compound3070_out.pdbqt	-8.8
4L6Q_protein_compound3071_out.pdbqt	-8.2
4L6Q_protein_compound3072_out.pdbqt	-8.6
4L6Q_protein_compound3073_out.pdbqt	-8.5
4L6Q_protein_compound3074_out.pdbqt	-8.4
4L6Q_protein_compound3075_out.pdbqt	-9.4
4L6Q_protein_compound3076_out.pdbqt	-8.9
4L6Q_protein_compound3077_out.pdbqt	-9.4
4L6Q_protein_compound3078_out.pdbqt	-9.2
4L6Q_protein_compound3079_out.pdbqt	-7.4
4L6Q_protein_compound307_out.pdbqt	-10.1
4L6Q_protein_compound3080_out.pdbqt	-7.4
4L6Q_protein_compound3081_out.pdbqt	-8.7
4L6Q_protein_compound3082_out.pdbqt	-8.4
4L6Q_protein_compound3083_out.pdbqt	-8.4
4L6Q_protein_compound3084_out.pdbqt	-8.7
4L6Q_protein_compound3085_out.pdbqt	-9.2
4L6Q_protein_compound3086_out.pdbqt	-8.7
4L6Q_protein_compound3087_out.pdbqt	-8.3
4L6Q_protein_compound3088_out.pdbqt	-9.2
4L6Q_protein_compound3089_out.pdbqt	-8.9
4L6Q_protein_compound308_out.pdbqt	-10.3
4L6Q_protein_compound3090_out.pdbqt	-8.4
4L6Q_protein_compound3091_out.pdbqt	-8.6
4L6Q_protein_compound3092_out.pdbqt	-9.0
4L6Q_protein_compound3093_out.pdbqt	-9.1
4L6Q_protein_compound3094_out.pdbqt	-9.1
4L6Q_protein_compound3095_out.pdbqt	-8.9
4L6Q_protein_compound3096_out.pdbqt	-8.3
4L6Q_protein_compound3097_out.pdbqt	-9.9
4L6Q_protein_compound3098_out.pdbqt	-9.7
4L6Q_protein_compound3099_out.pdbqt	-9.2
4L6Q_protein_compound309_out.pdbqt	-10.1
4L6Q_protein_compound30_out.pdbqt	-8.0
4L6Q_protein_compound3100_out.pdbqt	-8.0
4L6Q_protein_compound3101_out.pdbqt	-8.5
4L6Q_protein_compound3102_out.pdbqt	-8.3
4L6Q_protein_compound3103_out.pdbqt	-8.3
4L6Q_protein_compound3104_out.pdbqt	-8.1
4L6Q_protein_compound3105_out.pdbqt	-7.4
4L6Q_protein_compound3106_out.pdbqt	-8.7
4L6Q_protein_compound3107_out.pdbqt	-8.5
4L6Q_protein_compound3108_out.pdbqt	-8.3
4L6Q_protein_compound3109_out.pdbqt	-8.1
4L6Q_protein_compound310_out.pdbqt	-10.3
4L6Q_protein_compound3110_out.pdbqt	-8.6
4L6Q_protein_compound3111_out.pdbqt	-8.7
4L6Q_protein_compound3112_out.pdbqt	-8.9
4L6Q_protein_compound3113_out.pdbqt	-8.7
4L6Q_protein_compound3114_out.pdbqt	-9.0
4L6Q_protein_compound3115_out.pdbqt	-8.1
4L6Q_protein_compound3116_out.pdbqt	-7.7
4L6Q_protein_compound3117_out.pdbqt	-7.9
4L6Q_protein_compound3118_out.pdbqt	-8.1
4L6Q_protein_compound3119_out.pdbqt	-9.0
4L6Q_protein_compound311_out.pdbqt	-10.1
4L6Q_protein_compound3120_out.pdbqt	-8.7
4L6Q_protein_compound3121_out.pdbqt	-9.1
4L6Q_protein_compound3122_out.pdbqt	-8.2
4L6Q_protein_compound3123_out.pdbqt	-8.1
4L6Q_protein_compound3124_out.pdbqt	-8.3
4L6Q_protein_compound3125_out.pdbqt	-8.3
4L6Q_protein_compound3126_out.pdbqt	-9.6
4L6Q_protein_compound3127_out.pdbqt	-9.6
4L6Q_protein_compound3128_out.pdbqt	-9.7
4L6Q_protein_compound3129_out.pdbqt	-7.9
4L6Q_protein_compound312_out.pdbqt	-10.4
4L6Q_protein_compound3130_out.pdbqt	-8.0
4L6Q_protein_compound3131_out.pdbqt	-9.0
4L6Q_protein_compound3132_out.pdbqt	-8.8
4L6Q_protein_compound3133_out.pdbqt	-9.0
4L6Q_protein_compound3134_out.pdbqt	-8.3
4L6Q_protein_compound3135_out.pdbqt	-8.0
4L6Q_protein_compound3136_out.pdbqt	-8.0
4L6Q_protein_compound3137_out.pdbqt	-8.0
4L6Q_protein_compound3138_out.pdbqt	-9.1
4L6Q_protein_compound3139_out.pdbqt	-9.2
4L6Q_protein_compound313_out.pdbqt	-9.2
4L6Q_protein_compound3140_out.pdbqt	-9.2
4L6Q_protein_compound3141_out.pdbqt	-9.6
4L6Q_protein_compound3142_out.pdbqt	-9.2
4L6Q_protein_compound3143_out.pdbqt	-8.4
4L6Q_protein_compound3144_out.pdbqt	-8.5
4L6Q_protein_compound3145_out.pdbqt	-8.6
4L6Q_protein_compound3146_out.pdbqt	-8.9
4L6Q_protein_compound3147_out.pdbqt	-9.7
4L6Q_protein_compound3148_out.pdbqt	-8.9
4L6Q_protein_compound3149_out.pdbqt	-9.6
4L6Q_protein_compound314_out.pdbqt	-10.4
4L6Q_protein_compound3150_out.pdbqt	-9.0
4L6Q_protein_compound3151_out.pdbqt	-8.9
4L6Q_protein_compound3152_out.pdbqt	-8.8
4L6Q_protein_compound3153_out.pdbqt	-10.0
4L6Q_protein_compound3154_out.pdbqt	-10.7
4L6Q_protein_compound3155_out.pdbqt	-10.5
4L6Q_protein_compound3156_out.pdbqt	-9.8
4L6Q_protein_compound3157_out.pdbqt	-9.6
4L6Q_protein_compound3158_out.pdbqt	-9.6
4L6Q_protein_compound3159_out.pdbqt	-9.6
4L6Q_protein_compound315_out.pdbqt	-10.5
4L6Q_protein_compound3160_out.pdbqt	-9.4
4L6Q_protein_compound3161_out.pdbqt	-9.9
4L6Q_protein_compound3162_out.pdbqt	-10.0
4L6Q_protein_compound3163_out.pdbqt	-9.5
4L6Q_protein_compound3164_out.pdbqt	-9.6
4L6Q_protein_compound3165_out.pdbqt	-9.2
4L6Q_protein_compound3166_out.pdbqt	-9.4
4L6Q_protein_compound3167_out.pdbqt	-9.4
4L6Q_protein_compound3168_out.pdbqt	-8.3
4L6Q_protein_compound3169_out.pdbqt	-9.0
4L6Q_protein_compound316_out.pdbqt	-11.1
4L6Q_protein_compound3170_out.pdbqt	-8.7
4L6Q_protein_compound3171_out.pdbqt	-9.8
4L6Q_protein_compound3172_out.pdbqt	-9.5
4L6Q_protein_compound3173_out.pdbqt	-10.4
4L6Q_protein_compound3174_out.pdbqt	-9.8
4L6Q_protein_compound3175_out.pdbqt	-9.6
4L6Q_protein_compound3176_out.pdbqt	-9.8
4L6Q_protein_compound3177_out.pdbqt	-8.5
4L6Q_protein_compound3178_out.pdbqt	-8.4
4L6Q_protein_compound3179_out.pdbqt	-8.3
4L6Q_protein_compound317_out.pdbqt	-11.3
4L6Q_protein_compound3180_out.pdbqt	-8.0
4L6Q_protein_compound3181_out.pdbqt	-8.0
4L6Q_protein_compound3182_out.pdbqt	-8.4
4L6Q_protein_compound3183_out.pdbqt	-7.8
4L6Q_protein_compound3184_out.pdbqt	-8.0
4L6Q_protein_compound3185_out.pdbqt	-8.1
4L6Q_protein_compound3186_out.pdbqt	-7.2
4L6Q_protein_compound3187_out.pdbqt	-7.2
4L6Q_protein_compound3188_out.pdbqt	-8.4
4L6Q_protein_compound3189_out.pdbqt	-8.1
4L6Q_protein_compound318_out.pdbqt	-10.7
4L6Q_protein_compound3190_out.pdbqt	-8.5
4L6Q_protein_compound3191_out.pdbqt	-7.7
4L6Q_protein_compound3192_out.pdbqt	-8.1
4L6Q_protein_compound3193_out.pdbqt	-8.1
4L6Q_protein_compound3194_out.pdbqt	-8.0
4L6Q_protein_compound3195_out.pdbqt	-7.8
4L6Q_protein_compound3196_out.pdbqt	-7.8
4L6Q_protein_compound3197_out.pdbqt	-7.4
4L6Q_protein_compound3198_out.pdbqt	-7.9
4L6Q_protein_compound3199_out.pdbqt	-7.9
4L6Q_protein_compound319_out.pdbqt	-11.1
4L6Q_protein_compound31_out.pdbqt	-10.5
4L6Q_protein_compound3200_out.pdbqt	-7.9
4L6Q_protein_compound3201_out.pdbqt	-7.6
4L6Q_protein_compound3202_out.pdbqt	-8.2
4L6Q_protein_compound3203_out.pdbqt	-8.1
4L6Q_protein_compound3204_out.pdbqt	-7.1
4L6Q_protein_compound3205_out.pdbqt	-8.3
4L6Q_protein_compound3206_out.pdbqt	-8.2
4L6Q_protein_compound3207_out.pdbqt	-8.2
4L6Q_protein_compound3208_out.pdbqt	-8.0
4L6Q_protein_compound3209_out.pdbqt	-7.5
4L6Q_protein_compound320_out.pdbqt	-9.5
4L6Q_protein_compound3210_out.pdbqt	-7.8
4L6Q_protein_compound3211_out.pdbqt	-8.8
4L6Q_protein_compound3212_out.pdbqt	-8.3
4L6Q_protein_compound3213_out.pdbqt	-7.8
4L6Q_protein_compound3214_out.pdbqt	-7.3
4L6Q_protein_compound3215_out.pdbqt	-8.7
4L6Q_protein_compound3216_out.pdbqt	-9.2
4L6Q_protein_compound3217_out.pdbqt	-8.0
4L6Q_protein_compound3218_out.pdbqt	-8.4
4L6Q_protein_compound3219_out.pdbqt	-8.4
4L6Q_protein_compound321_out.pdbqt	-10.3
4L6Q_protein_compound3220_out.pdbqt	-7.2
4L6Q_protein_compound3221_out.pdbqt	-8.1
4L6Q_protein_compound3222_out.pdbqt	-8.2
4L6Q_protein_compound3223_out.pdbqt	-8.8
4L6Q_protein_compound3224_out.pdbqt	-8.7
4L6Q_protein_compound3225_out.pdbqt	-8.7
4L6Q_protein_compound3226_out.pdbqt	-8.8
4L6Q_protein_compound3227_out.pdbqt	-7.3
4L6Q_protein_compound3228_out.pdbqt	-7.9
4L6Q_protein_compound3229_out.pdbqt	-7.5
4L6Q_protein_compound322_out.pdbqt	-9.8
4L6Q_protein_compound3230_out.pdbqt	-7.1
4L6Q_protein_compound3231_out.pdbqt	-8.1
4L6Q_protein_compound3232_out.pdbqt	-7.5
4L6Q_protein_compound3233_out.pdbqt	-7.3
4L6Q_protein_compound3234_out.pdbqt	-7.5
4L6Q_protein_compound3235_out.pdbqt	-7.5
4L6Q_protein_compound3236_out.pdbqt	-7.8
4L6Q_protein_compound3237_out.pdbqt	-8.6
4L6Q_protein_compound3238_out.pdbqt	-9.3
4L6Q_protein_compound3239_out.pdbqt	-9.0
4L6Q_protein_compound323_out.pdbqt	-9.5
4L6Q_protein_compound3240_out.pdbqt	-8.1
4L6Q_protein_compound3241_out.pdbqt	-8.5
4L6Q_protein_compound3242_out.pdbqt	-8.3
4L6Q_protein_compound3243_out.pdbqt	-8.6
4L6Q_protein_compound3244_out.pdbqt	-7.9
4L6Q_protein_compound3245_out.pdbqt	-8.0
4L6Q_protein_compound3246_out.pdbqt	-7.9
4L6Q_protein_compound3247_out.pdbqt	-7.5
4L6Q_protein_compound3248_out.pdbqt	-7.5
4L6Q_protein_compound3249_out.pdbqt	-8.9
4L6Q_protein_compound324_out.pdbqt	-10.0
4L6Q_protein_compound3250_out.pdbqt	-8.8
4L6Q_protein_compound3251_out.pdbqt	-6.9
4L6Q_protein_compound3252_out.pdbqt	-8.7
4L6Q_protein_compound3253_out.pdbqt	-8.9
4L6Q_protein_compound3254_out.pdbqt	-7.2
4L6Q_protein_compound3255_out.pdbqt	-7.9
4L6Q_protein_compound3256_out.pdbqt	-9.3
4L6Q_protein_compound3257_out.pdbqt	-7.4
4L6Q_protein_compound3258_out.pdbqt	-8.7
4L6Q_protein_compound3259_out.pdbqt	-8.7
4L6Q_protein_compound325_out.pdbqt	-10.1
4L6Q_protein_compound3260_out.pdbqt	-9.0
4L6Q_protein_compound3261_out.pdbqt	-8.7
4L6Q_protein_compound3262_out.pdbqt	-9.0
4L6Q_protein_compound3263_out.pdbqt	-9.5
4L6Q_protein_compound3264_out.pdbqt	-9.0
4L6Q_protein_compound3265_out.pdbqt	-8.9
4L6Q_protein_compound3266_out.pdbqt	-8.7
4L6Q_protein_compound3267_out.pdbqt	-8.9
4L6Q_protein_compound3268_out.pdbqt	-9.1
4L6Q_protein_compound3269_out.pdbqt	-8.9
4L6Q_protein_compound326_out.pdbqt	-10.2
4L6Q_protein_compound3270_out.pdbqt	-9.2
4L6Q_protein_compound3271_out.pdbqt	-9.2
4L6Q_protein_compound3272_out.pdbqt	-9.0
4L6Q_protein_compound3273_out.pdbqt	-8.7
4L6Q_protein_compound3274_out.pdbqt	-9.0
4L6Q_protein_compound3275_out.pdbqt	-8.7
4L6Q_protein_compound3276_out.pdbqt	-9.2
4L6Q_protein_compound3277_out.pdbqt	-7.2
4L6Q_protein_compound3278_out.pdbqt	-7.3
4L6Q_protein_compound3279_out.pdbqt	-9.1
4L6Q_protein_compound327_out.pdbqt	-10.1
4L6Q_protein_compound3280_out.pdbqt	-8.3
4L6Q_protein_compound3281_out.pdbqt	-9.3
4L6Q_protein_compound3282_out.pdbqt	-8.4
4L6Q_protein_compound3283_out.pdbqt	-8.9
4L6Q_protein_compound3284_out.pdbqt	-9.3
4L6Q_protein_compound3285_out.pdbqt	-9.1
4L6Q_protein_compound3286_out.pdbqt	-9.2
4L6Q_protein_compound3287_out.pdbqt	-9.4
4L6Q_protein_compound3288_out.pdbqt	-8.9
4L6Q_protein_compound3289_out.pdbqt	-9.2
4L6Q_protein_compound328_out.pdbqt	-9.6
4L6Q_protein_compound3290_out.pdbqt	-9.4
4L6Q_protein_compound3291_out.pdbqt	-8.8
4L6Q_protein_compound3292_out.pdbqt	-8.5
4L6Q_protein_compound3293_out.pdbqt	-8.5
4L6Q_protein_compound3294_out.pdbqt	-8.8
4L6Q_protein_compound3295_out.pdbqt	-8.6
4L6Q_protein_compound3296_out.pdbqt	-9.8
4L6Q_protein_compound3297_out.pdbqt	-8.6
4L6Q_protein_compound3298_out.pdbqt	-8.2
4L6Q_protein_compound3299_out.pdbqt	-8.3
4L6Q_protein_compound329_out.pdbqt	-9.5
4L6Q_protein_compound32_out.pdbqt	-9.0
4L6Q_protein_compound3300_out.pdbqt	-8.3
4L6Q_protein_compound3301_out.pdbqt	-7.9
4L6Q_protein_compound3302_out.pdbqt	-8.6
4L6Q_protein_compound3303_out.pdbqt	-8.3
4L6Q_protein_compound3304_out.pdbqt	-8.9
4L6Q_protein_compound3305_out.pdbqt	-8.1
4L6Q_protein_compound3306_out.pdbqt	-7.9
4L6Q_protein_compound3307_out.pdbqt	-8.7
4L6Q_protein_compound3308_out.pdbqt	-8.6
4L6Q_protein_compound3309_out.pdbqt	-8.5
4L6Q_protein_compound330_out.pdbqt	-8.9
4L6Q_protein_compound3310_out.pdbqt	-8.7
4L6Q_protein_compound3311_out.pdbqt	-8.8
4L6Q_protein_compound3312_out.pdbqt	-8.6
4L6Q_protein_compound3313_out.pdbqt	-8.9
4L6Q_protein_compound3314_out.pdbqt	-8.3
4L6Q_protein_compound3315_out.pdbqt	-8.4
4L6Q_protein_compound3316_out.pdbqt	-8.2
4L6Q_protein_compound3317_out.pdbqt	-8.2
4L6Q_protein_compound3318_out.pdbqt	-8.0
4L6Q_protein_compound3319_out.pdbqt	-8.7
4L6Q_protein_compound331_out.pdbqt	-10.1
4L6Q_protein_compound3320_out.pdbqt	-7.9
4L6Q_protein_compound3321_out.pdbqt	-8.6
4L6Q_protein_compound3322_out.pdbqt	-8.3
4L6Q_protein_compound3323_out.pdbqt	-8.2
4L6Q_protein_compound3324_out.pdbqt	-8.4
4L6Q_protein_compound3325_out.pdbqt	-8.7
4L6Q_protein_compound3326_out.pdbqt	-8.5
4L6Q_protein_compound3327_out.pdbqt	-9.1
4L6Q_protein_compound3328_out.pdbqt	-7.5
4L6Q_protein_compound3329_out.pdbqt	-8.3
4L6Q_protein_compound332_out.pdbqt	-10.4
4L6Q_protein_compound3330_out.pdbqt	-8.2
